timestamp(ms),GPS.Lat,GPS.Alt,GPS.Lng,IMU.AccX,IMU.AccY,RCOU.C1,RCOU.C3,DCM.Yaw,IMU.GyrZ
4537983.738,634015304,218.12,103152206,0.019900301471352577,-0.13836124539375305,1510,1510,238.60159301757812,-0.024641763418912888
4538083.738,634015303,218.11,103152206,0.01413491927087307,-0.15148138999938965,1510,1510,238.49232482910156,-0.0249263197183609
4538183.738,634015303,218.11,103152206,0.017065612599253654,-0.16548091173171997,1510,1510,238.3961181640625,-0.023451441898941994
4538283.738,634015302,218.11,103152206,0.02776530385017395,-0.17831295728683472,1510,1510,238.31588745117188,-0.02121450938284397
4538383.738,634015302,218.11,103152206,0.035485729575157166,-0.17746828496456146,1510,1510,238.23866271972656,-0.019383776932954788
4538483.738,634015300,218.09,103152206,0.039021581411361694,-0.15603375434875488,1510,1510,238.16778564453125,-0.018430031836032867
4538583.738,634015300,218.09,103152206,0.04067900776863098,-0.1552485078573227,1510,1510,238.09042358398438,-0.018752889707684517
4538683.738,634015299,218.07,103152206,0.03959246724843979,-0.15854381024837494,1510,1510,238.01693725585938,-0.019536441192030907
4538783.738,634015299,218.07,103152206,0.02429618313908577,-0.16076374053955078,1510,1510,237.93666076660156,-0.019646188244223595
4538883.738,634015296,218.02,103152206,0.010909834876656532,-0.16707170009613037,1510,1510,237.8731231689453,-0.018838558346033096
4538983.738,634015296,218.02,103152206,0.015508118085563183,-0.17093735933303833,1510,1510,237.81494140625,-0.01779855415225029
4539083.738,634015295,218.02,103152206,0.02095380797982216,-0.1559872031211853,1510,1510,237.73577880859375,-0.01660437136888504
4539183.738,634015295,218.02,103152206,0.03076539933681488,-0.15487971901893616,1510,1510,237.66346740722656,-0.01673024706542492
4539283.738,634015295,218.03,103152206,0.03838565945625305,-0.16075265407562256,1510,1510,237.59963989257812,-0.01742301695048809
4539383.738,634015295,218.03,103152206,0.04904623702168465,-0.16395509243011475,1510,1510,237.54226684570312,-0.01703568361699581
4539483.738,634015296,218.09,103152204,0.024717126041650772,-0.1702500581741333,1510,1510,237.4759521484375,-0.015542639419436455
4539583.738,634015296,218.09,103152204,0.019856903702020645,-0.16907042264938354,1510,1510,237.43406677246094,-0.01415383443236351
4539683.738,634015295,218.09,103152204,0.027802851051092148,-0.16445805132389069,1510,1510,237.41546630859375,-0.013853449374437332
4539783.738,634015295,218.09,103152204,0.029563629999756813,-0.15407297015190125,1510,1510,237.3610076904297,-0.014562029391527176
4539883.738,634015295,218.08,103152203,0.032743100076913834,-0.16100956499576569,1510,1510,237.29052734375,-0.014504145830869675
4539983.738,634015295,218.08,103152203,0.03533340245485306,-0.16326633095741272,1510,1510,237.23922729492188,-0.013443879783153534
4540083.738,634015293,218.09,103152203,0.0274581890553236,-0.16422143578529358,1510,1510,237.2205810546875,-0.011948687955737114
4540183.738,634015293,218.09,103152203,0.02378934621810913,-0.1620987355709076,1510,1510,237.21337890625,-0.011300782673060894
4540283.738,634015293,218.09,103152203,0.02700778841972351,-0.14779633283615112,1510,1510,237.18283081054688,-0.011602891609072685
4540383.738,634015293,218.09,103152203,0.027136066928505898,-0.15502066910266876,1510,1510,237.14979553222656,-0.012277241796255112
4540483.738,634015292,218.1,103152202,0.02708909846842289,-0.17653712630271912,1510,1510,237.1239013671875,-0.012374022044241428
4540583.738,634015292,218.1,103152202,0.03787892684340477,-0.18066421151161194,1510,1510,237.1072998046875,-0.011468185111880302
4540683.738,634015291,218.09,103152203,0.035827409476041794,-0.17747801542282104,1510,1510,237.10391235351562,-0.010863516479730606
4540783.738,634015291,218.09,103152203,0.0385856106877327,-0.148495614528656,1510,1510,237.10211181640625,-0.010086151771247387
4540883.738,634015290,218.08,103152202,0.022559843957424164,-0.12356317788362503,1510,1510,237.0885009765625,-0.009099593386054039
4540983.738,634015290,218.08,103152202,0.016433043405413628,-0.13727977871894836,1510,1510,237.0760498046875,-0.008267863653600216
4541083.738,634015289,218.08,103152203,0.013373873196542263,-0.1692027598619461,1510,1510,237.05419921875,-0.008136611431837082
4541183.738,634015289,218.08,103152203,0.012347785755991936,-0.1920231580734253,1510,1510,237.026123046875,-0.009073015302419662
4541283.738,634015288,218.08,103152202,0.02829928509891033,-0.19040802121162415,1510,1510,237.01760864257812,-0.009144380688667297
4541383.738,634015288,218.08,103152202,0.04170640930533409,-0.16150213778018951,1510,1510,237.02792358398438,-0.007811262737959623
4541483.738,634015288,218.07,103152202,0.04301496222615242,-0.1408286839723587,1510,1510,237.0344696044922,-0.0061490884982049465
4541583.738,634015288,218.07,103152202,0.03924677148461342,-0.14046341180801392,1510,1510,237.03419494628906,-0.005493063945323229
4541683.738,634015287,218.06,103152202,0.033842701464891434,-0.1516074538230896,1510,1510,237.01864624023438,-0.005987456068396568
4541783.738,634015287,218.06,103152202,0.016748595982789993,-0.17031890153884888,1510,1510,237.01333618164062,-0.007057955488562584
4541883.738,634015286,218.06,103152202,0.023063503205776215,-0.17577782273292542,1510,1510,237.01171875,-0.007561343722045422
4541983.738,634015286,218.06,103152202,0.018933597952127457,-0.16148294508457184,1510,1510,236.99478149414062,-0.006538409274071455
4542083.738,634015285,218.06,103152202,0.027709944173693657,-0.16000379621982574,1510,1510,237.0016632080078,-0.004626009147614241
4542183.738,634015285,218.06,103152202,0.03250487521290779,-0.15160803496837616,1510,1510,237.03749084472656,-0.002555527724325657
4542283.738,634015285,218.03,103152199,0.026763657107949257,-0.1570977419614792,1510,1510,237.04672241210938,-0.002290600910782814
4542383.738,634015285,218.03,103152199,0.026780083775520325,-0.1761445850133896,1510,1510,237.04714965820312,-0.003072153776884079
4542483.738,634015283,218,103152198,0.031723327934741974,-0.16475948691368103,1510,1510,237.02862548828125,-0.00406663678586483
4542583.738,634015283,218,103152198,0.03393710404634476,-0.15553897619247437,1510,1510,237.046630859375,-0.004912341479212046
4542683.738,634015282,217.97,103152194,0.026314565911889076,-0.1480812132358551,1510,1510,237.0618438720703,-0.004807249642908573
4542783.738,634015282,217.97,103152194,0.023259174078702927,-0.16346576809883118,1510,1510,237.08413696289062,-0.0023617742117494345
4542883.738,634015282,217.95,103152192,0.023734688758850098,-0.16454440355300903,1510,1510,237.11692810058594,0.0005250779213383794
4542983.738,634015282,217.95,103152192,0.027542879804968834,-0.16906699538230896,1510,1510,237.13275146484375,0.0008634706027805805
4543083.738,634015282,217.93,103152190,0.029892748221755028,-0.1639145463705063,1510,1510,237.1343536376953,-0.0011664783814921975
4543183.738,634015282,217.93,103152190,0.0358370877802372,-0.15419159829616547,1510,1510,237.12850952148438,-0.003748319810256362
4543283.738,634015282,217.92,103152188,0.03357864171266556,-0.1574525535106659,1510,1510,237.1219482421875,-0.0035755368880927563
4543383.738,634015282,217.92,103152188,0.034917596727609634,-0.1649816632270813,1510,1510,237.1505584716797,-0.0005303717334754765
4543483.738,634015281,217.89,103152186,0.03565891832113266,-0.1626874804496765,1510,1510,237.195068359375,0.0028667114675045013
4543583.738,634015281,217.89,103152186,0.021454982459545135,-0.15459860861301422,1510,1510,237.23558044433594,0.004023365676403046
4543683.738,634015281,217.87,103152183,0.02276054583489895,-0.14222896099090576,1510,1510,237.25863647460938,0.002715612296015024
4543783.738,634015281,217.87,103152183,0.02454669028520584,-0.1577664017677307,1510,1510,237.25808715820312,0.000257885898463428
4543883.738,634015281,217.86,103152181,0.022994985803961754,-0.17576460540294647,1510,1510,237.28195190429688,-0.0017187116900458932
4543983.738,634015281,217.86,103152181,0.03233077749609947,-0.18156421184539795,1510,1510,237.3035888671875,-0.0013252949574962258
4544083.738,634015281,217.84,103152178,0.043145015835762024,-0.16650426387786865,1510,1510,237.327880859375,0.0009232001611962914
4544183.738,634015281,217.84,103152178,0.044004037976264954,-0.1513972133398056,1510,1510,237.3616485595703,0.003549437504261732
4544283.738,634015280,217.82,103152177,0.041247982531785965,-0.12782983481884003,1510,1510,237.400634765625,0.005337568931281567
4544383.738,634015280,217.82,103152177,0.03029327653348446,-0.1357806771993637,1510,1510,237.43563842773438,0.005108171608299017
4544483.738,634015280,217.81,103152175,0.01707577332854271,-0.1505620926618576,1510,1510,237.45870971679688,0.003279943484812975
4544583.738,634015280,217.81,103152175,0.011723114177584648,-0.17536459863185883,1510,1510,237.4957275390625,0.0020447103306651115
4544683.738,634015279,217.8,103152174,0.019426260143518448,-0.17773863673210144,1510,1510,237.5446014404297,0.002153760986402631
4544783.738,634015279,217.8,103152174,0.025632310658693314,-0.1645580232143402,1510,1510,237.60629272460938,0.0035170321352779865
4544883.738,634015279,217.81,103152172,0.03935912251472473,-0.16567978262901306,1510,1510,237.64404296875,0.00556494714692235
4544983.738,634015279,217.81,103152172,0.03974815458059311,-0.15418216586112976,1510,1510,237.693359375,0.006438565440475941
4545083.738,634015278,217.81,103152172,0.037643514573574066,-0.15012674033641815,1510,1510,237.75341796875,0.006294351536780596
4545183.738,634015278,217.81,103152172,0.02878744527697563,-0.15547822415828705,1510,1510,237.81039428710938,0.005434511695057154
4545283.738,634015277,217.8,103152171,0.015554089099168777,-0.15422777831554413,1510,1510,237.85421752929688,0.004733014386147261
4545383.738,634015277,217.8,103152171,0.014159283600747585,-0.14956578612327576,1510,1510,237.923095703125,0.005085551179945469
4545483.738,634015277,217.8,103152170,0.02093108370900154,-0.1651115119457245,1510,1510,237.99072265625,0.00620028842240572
4545583.738,634015277,217.8,103152170,0.024543996900320053,-0.18003660440444946,1510,1510,238.05633544921875,0.00755739351734519
4545683.738,634015276,217.81,103152170,0.03550923615694046,-0.17130134999752045,1510,1510,238.14199829101562,0.008722569793462753
4545783.738,634015276,217.81,103152170,0.04384393244981766,-0.16292178630828857,1510,1510,238.22584533691406,0.00864753033965826
4545883.738,634015275,217.8,103152168,0.03629196062684059,-0.1437329351902008,1510,1510,238.288330078125,0.007919535040855408
4545983.738,634015275,217.8,103152168,0.032371532171964645,-0.14087842404842377,1510,1510,238.3376007080078,0.00737097579985857
4546083.738,634015275,217.81,103152167,0.021249016746878624,-0.155182883143425,1510,1510,238.3807830810547,0.007341735064983368
4546183.738,634015275,217.81,103152167,0.027733273804187775,-0.17825733125209808,1510,1510,238.46571350097656,0.008134598843753338
4546283.738,634015275,217.81,103152165,0.02409815788269043,-0.1806337535381317,1510,1510,238.55224609375,0.009791668504476547
4546383.738,634015275,217.81,103152165,0.031197629868984222,-0.1815258264541626,1510,1510,238.62896728515625,0.010712497867643833
4546483.738,634015274,217.81,103152165,0.03688912093639374,-0.16440683603286743,1510,1510,238.6924591064453,0.010428568348288536
4546583.738,634015274,217.81,103152165,0.03440072387456894,-0.15084679424762726,1510,1510,238.6924591064453,0.00952606275677681
4546683.738,634015273,217.79,103152167,0.03531322255730629,-0.13453593850135803,1510,1510,238.72738647460938,0.008905074559152126
4546783.738,634015273,217.79,103152167,0.021685559302568436,-0.14296239614486694,1510,1510,238.806396484375,0.009566213935613632
4546883.738,634015272,217.79,103152166,0.024706091731786728,-0.14537228643894196,1510,1510,238.8966827392578,0.010915985330939293
4546983.738,634015272,217.79,103152166,0.021869700402021408,-0.16576388478279114,1510,1510,238.9925537109375,0.01267674658447504
4547083.738,634015272,217.8,103152165,0.03619003668427467,-0.18409857153892517,1510,1510,239.08767700195312,0.013354746624827385
4547183.738,634015272,217.8,103152165,0.028976956382393837,-0.18628841638565063,1510,1510,239.17462158203125,0.01220584474503994
4547283.738,634015272,217.81,103152164,0.032142288982868195,-0.1657199263572693,1510,1510,239.22610473632812,0.010340784676373005
4547383.738,634015272,217.81,103152164,0.0373697355389595,-0.1437263786792755,1510,1510,239.30873107910156,0.009909922257065773
4547483.738,634015272,217.82,103152162,0.030372891575098038,-0.13010993599891663,1510,1510,239.40533447265625,0.011198945343494415
4547583.738,634015272,217.82,103152162,0.02597879245877266,-0.1422010362148285,1510,1510,239.49252319335938,0.01400645263493061
4547683.738,634015272,217.81,103152161,0.018010646104812622,-0.16313979029655457,1510,1510,239.55780029296875,0.015445811673998833
4547783.738,634015272,217.81,103152161,0.019268888980150223,-0.1843033879995346,1510,1510,239.65643310546875,0.0148061728104949
4547883.738,634015272,217.81,103152159,0.030545147135853767,-0.1711157113313675,1510,1510,239.70834350585938,0.012972338125109673
4547983.738,634015272,217.81,103152159,0.03603900223970413,-0.16592027246952057,1510,1510,239.7886962890625,0.01109087374061346
4548083.738,634015272,217.8,103152157,0.03640027344226837,-0.157679945230484,1510,1510,239.8742218017578,0.011066952720284462
4548183.738,634015272,217.8,103152157,0.026819732040166855,-0.15112096071243286,1510,1510,239.98806762695312,0.013347197324037552
4548283.738,634015271,217.8,103152155,0.029715124517679214,-0.14885413646697998,1510,1510,240.08917236328125,0.016143981367349625
4548383.738,634015271,217.8,103152155,0.027373887598514557,-0.15397927165031433,1510,1510,240.16746520996094,0.017784608528017998
4548483.738,634015271,217.79,103152154,0.03337943181395531,-0.15482033789157867,1510,1510,240.27061462402344,0.016920266672968864
4548583.738,634015271,217.79,103152154,0.032216399908065796,-0.16466504335403442,1510,1510,240.35540771484375,0.014249277301132679
4548683.738,634015271,217.79,103152153,0.02948608435690403,-0.1739945113658905,1510,1510,240.42245483398438,0.012308952398598194
4548783.738,634015271,217.79,103152153,0.024397291243076324,-0.17640165984630585,1510,1510,240.53164672851562,0.012972606346011162
4548883.738,634015271,217.79,103152152,0.029054369777441025,-0.16189926862716675,1510,1510,240.6569061279297,0.016295865178108215
4548983.738,634015271,217.79,103152152,0.03396141901612282,-0.14152167737483978,1510,1510,240.7926025390625,0.01854439452290535
4549083.738,634015271,217.8,103152151,0.028917813673615456,-0.13461287319660187,1510,1510,240.88204956054688,0.018692873418331146
4549183.738,634015271,217.8,103152151,0.027827080339193344,-0.14417515695095062,1510,1510,240.96859741210938,0.01745312102138996
4549283.738,634015271,217.79,103152150,0.03021897003054619,-0.17023903131484985,1510,1510,241.06307983398438,0.01595386117696762
4549383.738,634015271,217.79,103152150,0.03203374892473221,-0.18177422881126404,1510,1510,241.15135192871094,0.014915831387043
4549483.738,634015271,217.79,103152148,0.030124332755804062,-0.18212056159973145,1510,1510,241.24542236328125,0.015573989599943161
4549583.738,634015271,217.79,103152148,0.03256157785654068,-0.15844368934631348,1510,1510,241.3488006591797,0.017505213618278503
4549683.738,634015271,217.78,103152147,0.029290158301591873,-0.15088945627212524,1510,1510,241.45968627929688,0.01920761726796627
4549783.738,634015271,217.78,103152147,0.03699610382318497,-0.14202263951301575,1510,1510,241.5882568359375,0.019340880215168
4549883.738,634015271,217.78,103152145,0.028320319950580597,-0.14184539020061493,1510,1510,241.6873779296875,0.018101179972290993
4549983.738,634015271,217.78,103152145,0.029393799602985382,-0.16199138760566711,1510,1510,241.76434326171875,0.01688232645392418
4550083.738,634015271,217.77,103152144,0.022248726338148117,-0.18039169907569885,1510,1510,241.8416748046875,0.016874372959136963
4550183.738,634015271,217.77,103152144,0.030773214995861053,-0.1798260658979416,1510,1510,241.94032287597656,0.018350929021835327
4550283.738,634015270,217.76,103152143,0.036133985966444016,-0.17083197832107544,1510,1510,242.08297729492188,0.02013268508017063
4550383.738,634015270,217.76,103152143,0.035617753863334656,-0.14709079265594482,1510,1510,242.20578002929688,0.020724445581436157
4550483.738,634015270,217.75,103152141,0.04014526307582855,-0.1413758099079132,1510,1510,242.32081604003906,0.01995093561708927
4550583.738,634015270,217.75,103152141,0.030318915843963623,-0.13843519985675812,1510,1510,242.408447265625,0.018463578075170517
4550683.738,634015270,217.74,103152140,0.02874159999191761,-0.15914060175418854,1510,1510,242.49136352539062,0.017364591360092163
4550783.738,634015270,217.74,103152140,0.01874806545674801,-0.17986011505126953,1510,1510,242.58009338378906,0.018231390044093132
4550883.738,634015270,217.73,103152138,0.025693651288747787,-0.1798354536294937,1510,1510,242.70574951171875,0.020295975729823112
4550983.738,634015270,217.73,103152138,0.026164038106799126,-0.16547471284866333,1510,1510,242.84283447265625,0.022039147093892097
4551083.738,634015270,217.72,103152137,0.034991972148418427,-0.15197616815567017,1510,1510,242.947509765625,0.022245975211262703
4551183.738,634015270,217.72,103152137,0.034778568893671036,-0.14786124229431152,1510,1510,243.04771423339844,0.02061789482831955
4551283.738,634015271,217.72,103152135,0.04047011211514473,-0.15544237196445465,1510,1510,243.18316650390625,0.019343912601470947
4551383.738,634015271,217.72,103152135,0.0316765233874321,-0.16076065599918365,1510,1510,243.29808044433594,0.019513152539730072
4551483.738,634015270,217.7,103152134,0.029656026512384415,-0.1633782684803009,1510,1510,243.45700073242188,0.021162576973438263
4551583.738,634015270,217.7,103152134,0.025426102802157402,-0.15920484066009521,1510,1510,243.58932495117188,0.02254917286336422
4551683.738,634015270,217.7,103152132,0.030719533562660217,-0.156138613820076,1510,1510,243.70652770996094,0.0229047704488039
4551783.738,634015270,217.7,103152132,0.029583550989627838,-0.1584729105234146,1510,1510,243.83126831054688,0.022043701261281967
4551883.738,634015270,217.68,103152130,0.03166726231575012,-0.1646326631307602,1510,1510,243.95654296875,0.020909253507852554
4551983.738,634015270,217.68,103152130,0.02350557968020439,-0.16507592797279358,1510,1510,244.0951385498047,0.0209120474755764
4552083.738,634015271,217.69,103152129,0.026836302131414413,-0.16722935438156128,1510,1510,244.22430419921875,0.02156241424381733
4552183.738,634015271,217.69,103152129,0.0276949480175972,-0.15853683650493622,1510,1510,244.35980224609375,0.02295318990945816
4552283.738,634015271,217.68,103152128,0.030036209151148796,-0.15290467441082,1510,1510,244.46774291992188,0.02366321161389351
4552383.738,634015271,217.68,103152128,0.04215981066226959,-0.14886252582073212,1510,1510,244.63616943359375,0.023607918992638588
4552483.738,634015270,217.69,103152127,0.03639178350567818,-0.15515847504138947,1510,1510,244.75619506835938,0.02351980283856392
4552583.738,634015270,217.69,103152127,0.020296063274145126,-0.16043291985988617,1510,1510,244.89083862304688,0.023066792637109756
4552683.738,634015270,217.7,103152126,0.01984468661248684,-0.1694105565547943,1510,1510,245.0299835205078,0.022776072844862938
4552783.738,634015270,217.7,103152126,0.020213045179843903,-0.16945895552635193,1510,1510,245.16555786132812,0.022244326770305634
4552883.738,634015270,217.7,103152125,0.03350790962576866,-0.1590641736984253,1510,1510,245.29360961914062,0.02260306105017662
4552983.738,634015270,217.7,103152125,0.03759665787220001,-0.15855854749679565,1510,1510,245.39822387695312,0.023404374718666077
4553083.738,634015270,217.71,103152125,0.045935314148664474,-0.1560906171798706,1510,1510,245.54637145996094,0.024851102381944656
4553183.738,634015270,217.71,103152125,0.043236296623945236,-0.14910949766635895,1510,1510,245.69869995117188,0.02547174133360386
4553283.738,634015270,217.72,103152123,0.031422317028045654,-0.14705191552639008,1510,1510,245.82933044433594,0.024874377995729446
4553383.738,634015270,217.72,103152123,0.01159615907818079,-0.156789168715477,1510,1510,245.95884704589844,0.02397765964269638
4553483.738,634015270,217.73,103152123,0.018300563097000122,-0.1562843918800354,1510,1510,246.0797119140625,0.0235090721398592
4553583.738,634015270,217.73,103152123,0.019398843869566917,-0.16198134422302246,1510,1510,246.20217895507812,0.02340966835618019
4553683.738,634015269,217.72,103152122,0.029123496264219284,-0.16648699343204498,1510,1510,246.34982299804688,0.024281835183501244
4553783.738,634015269,217.72,103152122,0.038001950830221176,-0.16456200182437897,1510,1510,246.51333618164062,0.02472546137869358
4553883.738,634015269,217.73,103152122,0.044231608510017395,-0.16902033984661102,1510,1510,246.69027709960938,0.025605350732803345
4553983.738,634015269,217.73,103152122,0.03492508456110954,-0.158954918384552,1510,1510,246.85890197753906,0.02563985250890255
4554083.738,634015269,217.73,103152121,0.03524074703454971,-0.1511862874031067,1510,1510,246.9934844970703,0.02502613514661789
4554183.738,634015269,217.73,103152121,0.025234844535589218,-0.1502443104982376,1510,1510,247.13185119628906,0.025052040815353394
4554283.738,634015269,217.74,103152120,0.019534964114427567,-0.16291320323944092,1510,1510,247.26284790039062,0.024839390069246292
4554383.738,634015269,217.74,103152120,0.023470597341656685,-0.16337499022483826,1510,1510,247.39126586914062,0.0245516337454319
4554483.738,634015269,217.75,103152120,0.026154208928346634,-0.17074422538280487,1510,1510,247.50314331054688,0.024652976542711258
4554583.738,634015269,217.75,103152120,0.03482722491025925,-0.16729703545570374,1510,1510,247.65435791015625,0.024807047098875046
4554683.738,634015269,217.76,103152119,0.040150973945856094,-0.1603918820619583,1510,1510,247.78875732421875,0.025513645261526108
4554783.738,634015269,217.76,103152119,0.03694699704647064,-0.15202417969703674,1510,1510,247.97080993652344,0.026412388309836388
4554883.738,634015269,217.77,103152118,0.03308624401688576,-0.15391123294830322,1510,1510,248.11502075195312,0.02673223987221718
4554983.738,634015269,217.77,103152118,0.02111619897186756,-0.16713368892669678,1510,1510,248.2581329345703,0.02558075450360775
4555083.738,634015269,217.77,103152118,0.020013410598039627,-0.17288316786289215,1510,1510,248.3681182861328,0.02408580854535103
4555183.738,634015269,217.77,103152118,0.022734031081199646,-0.17090323567390442,1510,1510,248.478515625,0.023566020652651787
4555283.738,634015270,217.79,103152117,0.03827650472521782,-0.14599451422691345,1510,1510,248.60983276367188,0.02427186816930771
4555383.738,634015270,217.79,103152117,0.04224545136094093,-0.1426745355129242,1510,1510,248.73504638671875,0.02638566493988037
4555483.738,634015270,217.79,103152117,0.03738844394683838,-0.15764258801937103,1510,1510,248.87832641601562,0.02802380546927452
4555583.738,634015270,217.79,103152117,0.031172949820756912,-0.16661126911640167,1510,1510,249.04486083984375,0.02750921994447708
4555683.738,634015271,217.82,103152116,0.017921967431902885,-0.17532315850257874,1510,1510,249.17758178710938,0.02542530745267868
4555783.738,634015271,217.82,103152116,0.029424894601106644,-0.17160409688949585,1510,1510,249.31048583984375,0.022660279646515846
4555883.738,634015271,217.84,103152115,0.03590729087591171,-0.15447017550468445,1494,1525,249.42230224609375,0.022085104137659073
4555983.738,634015271,217.84,103152115,0.03701791912317276,-0.14431752264499664,1490,1529,249.5760498046875,0.024035215377807617
4556083.738,634015271,217.85,103152114,0.035836249589920044,-0.13521380722522736,1490,1529,249.72389221191406,0.02663501538336277
4556183.738,634015271,217.85,103152114,0.03704991564154625,-0.14946292340755463,1490,1529,249.877685546875,0.028135323897004128
4556283.738,634015271,217.87,103152113,0.030742473900318146,-0.16146861016750336,1490,1529,250.02688598632812,0.027570368722081184
4556383.738,634015271,217.87,103152113,0.021281352266669273,-0.1714768409729004,1490,1529,250.1599884033203,0.025023534893989563
4556483.738,634015272,217.88,103152112,0.023346595466136932,-0.17683303356170654,1490,1529,250.2678680419922,0.02300618402659893
4556583.738,634015272,217.88,103152112,0.02409766986966133,-0.16817520558834076,1490,1529,250.40206909179688,0.022807331755757332
4556683.738,634015271,217.89,103152112,0.026743369176983833,-0.15381646156311035,1494,1525,250.5320281982422,0.02428458072245121
4556783.738,634015271,217.89,103152112,0.04112474247813225,-0.14883825182914734,1510,1510,250.68597412109375,0.026187609881162643
